dt,dt_iso,timezone,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds_all,weather_id,weather_main,weather_description,weather_icon,month
1518451200,2018-02-12 16:00:00,0,53.345035,-6.267261,6.39,9999.0,-1.54,1.75,5.53,6.41,1005,56,8.8,200,40,802,1,3,5,02
1518454800,2018-02-12 17:00:00,0,53.345035,-6.267261,5.39,9999.0,-0.58,0.78,5.36,5.56,1003,65,7.7,190,40,802,1,3,5,02
1518458400,2018-02-12 18:00:00,0,53.345035,-6.267261,4.39,9999.0,-0.52,-0.16,4.36,4.56,1002,70,6.7,180,40,802,1,3,2,02
1518462000,2018-02-12 19:00:00,0,53.345035,-6.267261,4.39,9999.0,0.35,-0.16,4.36,4.56,1000,75,6.7,160,40,802,1,3,2,02
1518465600,2018-02-12 20:00:00,0,53.345035,-6.267261,5.39,9999.0,0.37,0.94,5.36,5.56,998,70,7.2,170,75,803,1,2,1,02
1518469200,2018-02-12 21:00:00,0,53.345035,-6.267261,5.39,9999.0,0.37,0.44,5.36,5.56,997,70,8.8,180,75,803,1,2,1,02
1518472800,2018-02-12 22:00:00,0,53.345035,-6.267261,5.39,9999.0,2.22,0.03,5.36,6.56,995,80,10.3,180,75,803,1,2,1,02
1518476400,2018-02-12 23:00:00,0,53.345035,-6.267261,6.39,9999.0,2.29,1.36,6.36,6.56,993,75,10.3,170,75,500,0,1,0,02
1518480000,2018-02-13 00:00:00,0,53.345035,-6.267261,6.39,9999.0,2.29,1.92,6.36,6.56,992,75,8.2,150,75,500,0,1,0,02
1518483600,2018-02-13 01:00:00,0,53.345035,-6.267261,6.39,9999.0,2.29,2.4,6.36,6.56,990,75,6.7,140,75,501,0,0,0,02
1518487200,2018-02-13 02:00:00,0,53.345035,-6.267261,6.39,9999.0,3.37,2.4,4.53,6.41,988,81,6.7,170,75,501,0,0,0,02
1518490800,2018-02-13 03:00:00,0,53.345035,-6.267261,1.39,8000.0,0.38,-3.23,1.36,1.56,989,93,5.1,230,75,501,0,0,0,02
1518494400,2018-02-13 04:00:00,0,53.345035,-6.267261,1.39,9999.0,0.97,-4.21,1.36,2.56,990,97,7.2,250,75,500,0,1,0,02
1518498000,2018-02-13 05:00:00,0,53.345035,-6.267261,2.39,9999.0,2.39,-3.11,2.36,2.56,990,100,7.7,270,75,803,1,2,1,02
1518501600,2018-02-13 06:00:00,0,53.345035,-6.267261,2.39,9999.0,1.38,-2.72,2.36,2.56,992,93,6.7,290,75,500,0,1,0,02
1518505200,2018-02-13 07:00:00,0,53.345035,-6.267261,2.39,9999.0,0.29,-2.92,2.36,2.56,993,86,7.2,310,75,803,1,2,1,02
1518508800,2018-02-13 08:00:00,0,53.345035,-6.267261,2.39,9999.0,0.29,-2.51,2.36,2.56,995,86,6.2,300,75,803,1,2,6,02
1518512400,2018-02-13 09:00:00,0,53.345035,-6.267261,2.39,9999.0,0.29,-2.51,2.36,2.56,996,86,6.2,280,75,803,1,2,6,02
1518516000,2018-02-13 10:00:00,0,53.345035,-6.267261,2.39,9999.0,0.29,-2.92,2.36,2.56,997,86,7.2,270,20,801,1,4,4,02
1518519600,2018-02-13 11:00:00,0,53.345035,-6.267261,3.39,9999.0,0.27,-1.63,3.36,3.56,998,80,7.2,280,20,801,1,4,4,02
1518523200,2018-02-13 12:00:00,0,53.345035,-6.267261,4.39,9999.0,0.35,-0.87,4.36,4.56,1000,75,8.8,290,20,801,1,4,4,02
1518526800,2018-02-13 13:00:00,0,53.345035,-6.267261,5.39,9999.0,-0.58,0.78,5.36,5.56,1000,65,7.7,280,20,801,1,4,4,02
1518530400,2018-02-13 14:00:00,0,53.345035,-6.267261,5.39,9999.0,-1.54,0.94,5.36,5.56,1001,60,7.2,280,40,802,1,3,5,02
1518534000,2018-02-13 15:00:00,0,53.345035,-6.267261,5.39,9999.0,-1.54,0.62,4.53,5.41,1001,60,8.2,270,40,802,1,3,5,02
1518537600,2018-02-13 16:00:00,0,53.345035,-6.267261,5.39,9999.0,-1.54,0.62,4.53,5.41,1002,60,8.2,260,40,802,1,3,5,02
1518541200,2018-02-13 17:00:00,0,53.345035,-6.267261,4.39,9999.0,-2.38,-0.52,3.53,4.41,1002,60,7.7,260,20,801,1,4,4,02
1518544800,2018-02-13 18:00:00,0,53.345035,-6.267261,3.39,9999.0,-1.37,-1.01,1.53,3.41,1003,70,5.7,240,20,801,1,4,3,02
1518548400,2018-02-13 19:00:00,0,53.345035,-6.267261,2.39,9999.0,-1.4,-1.41,1.53,2.41,1003,75,4.1,230,20,801,1,4,3,02
1518552000,2018-02-13 20:00:00,0,53.345035,-6.267261,2.39,9999.0,-1.56,-0.71,2.36,2.56,1003,74,3.1,180,20,801,1,4,3,02
1518555600,2018-02-13 21:00:00,0,53.345035,-6.267261,1.39,9999.0,-1.48,-1.91,1.36,1.56,1003,80,3.1,180,20,801,1,4,3,02
1518559200,2018-02-13 22:00:00,0,53.345035,-6.267261,2.39,9999.0,-2.39,-0.28,2.36,2.56,1002,69,2.6,160,40,802,1,3,2,02
1518562800,2018-02-13 23:00:00,0,53.345035,-6.267261,2.39,9999.0,-3.29,-1.41,2.36,3.56,1001,64,4.1,150,40,802,1,3,2,02
1518566400,2018-02-14 00:00:00,0,53.345035,-6.267261,2.39,9999.0,-1.56,-1.41,2.36,2.56,1001,74,4.1,160,75,803,1,2,1,02
1518570000,2018-02-14 01:00:00,0,53.345035,-6.267261,3.39,9999.0,-1.37,-1.44,3.36,3.56,999,70,6.7,170,40,500,0,1,0,02
1518573600,2018-02-14 02:00:00,0,53.345035,-6.267261,4.39,9999.0,-0.52,-0.34,4.36,4.56,998,70,7.2,170,75,500,0,1,0,02
1518577200,2018-02-14 03:00:00,0,53.345035,-6.267261,5.39,9999.0,0.37,0.78,5.36,5.56,997,70,7.7,170,75,500,0,1,0,02
1518580800,2018-02-14 04:00:00,0,53.345035,-6.267261,5.39,9999.0,0.37,0.78,5.36,6.56,995,70,7.7,160,75,500,0,1,0,02
1518584400,2018-02-14 05:00:00,0,53.345035,-6.267261,6.39,9999.0,0.3,1.92,6.36,6.56,993,65,8.2,170,75,803,1,2,1,02
1518588000,2018-02-14 06:00:00,0,53.345035,-6.267261,6.39,9999.0,2.29,1.48,6.36,6.56,992,75,9.8,170,75,803,1,2,1,02
1518591600,2018-02-14 07:00:00,0,53.345035,-6.267261,6.39,9999.0,2.29,1.36,6.36,6.56,991,75,10.3,160,75,500,0,1,0,02
1518595200,2018-02-14 08:00:00,0,53.345035,-6.267261,6.39,9999.0,3.37,0.68,6.36,6.56,990,81,13.4,160,75,501,0,0,10,02
1518598800,2018-02-14 09:00:00,0,53.345035,-6.267261,7.39,9999.0,3.26,1.94,7.36,7.56,988,75,13.9,180,75,500,0,1,10,02
1518602400,2018-02-14 10:00:00,0,53.345035,-6.267261,7.39,9999.0,5.37,2.04,7.36,9.56,988,87,13.4,170,75,500,0,1,10,02
1518606000,2018-02-14 11:00:00,0,53.345035,-6.267261,8.39,9999.0,6.36,3.8,8.36,10.56,987,87,11.3,180,75,803,1,2,6,02
1518609600,2018-02-14 12:00:00,0,53.345035,-6.267261,10.39,9999.0,7.45,9.63,9.53,10.41,988,82,6.7,170,75,500,0,1,10,02
1518613200,2018-02-14 13:00:00,0,53.345035,-6.267261,10.39,9000.0,8.32,9.76,10.36,10.56,987,87,5.1,160,75,310,3,9,9,02
1518613200,2018-02-14 13:00:00,0,53.345035,-6.267261,10.39,9000.0,8.32,9.76,10.36,10.56,987,87,5.1,160,75,500,0,1,10,02
1518616800,2018-02-14 14:00:00,0,53.345035,-6.267261,9.39,9999.0,6.3,5.24,9.36,9.56,988,81,10.8,250,75,500,0,1,10,02
1518620400,2018-02-14 15:00:00,0,53.345035,-6.267261,10.39,9999.0,3.43,9.1,9.53,10.41,989,62,8.8,250,40,802,1,3,5,02
1518624000,2018-02-14 16:00:00,0,53.345035,-6.267261,10.0,9999.0,3.95,6.75,9.53,10.41,990,66,7.7,240,40,802,1,3,5,02
1518627600,2018-02-14 17:00:00,0,53.345035,-6.267261,8.46,9999.0,1.83,5.05,8.36,9.94,990,63,6.7,240,20,801,1,4,4,02
1518631200,2018-02-14 18:00:00,0,53.345035,-6.267261,7.39,9999.0,1.46,4.28,7.36,7.56,991,66,5.1,220,20,801,1,4,3,02
1518634800,2018-02-14 19:00:00,0,53.345035,-6.267261,6.39,9999.0,1.32,3.03,5.53,6.41,991,70,5.1,230,20,801,1,4,3,02
1518638400,2018-02-14 20:00:00,0,53.345035,-6.267261,5.39,9999.0,2.22,3.28,5.36,6.56,992,80,2.6,190,20,801,1,4,3,02
1518642000,2018-02-14 21:00:00,0,53.345035,-6.267261,6.39,9999.0,2.29,2.4,6.36,6.56,992,75,6.7,220,20,801,1,4,3,02
1518645600,2018-02-14 22:00:00,0,53.345035,-6.267261,6.39,9999.0,2.29,1.75,6.36,6.56,992,75,8.8,220,75,520,0,5,7,02
1518649200,2018-02-14 23:00:00,0,53.345035,-6.267261,5.39,9999.0,2.4,0.94,5.36,5.56,993,81,7.2,230,75,520,0,5,7,02
1518652800,2018-02-15 00:00:00,0,53.345035,-6.267261,5.39,9999.0,2.4,0.78,4.53,5.41,994,81,7.7,240,75,803,1,2,1,02
1518656400,2018-02-15 01:00:00,0,53.345035,-6.267261,5.39,9999.0,2.4,1.51,4.53,5.41,995,81,5.7,230,75,803,1,2,1,02
1518660000,2018-02-15 02:00:00,0,53.345035,-6.267261,5.39,9999.0,1.32,0.78,4.53,5.41,996,75,7.7,230,75,803,1,2,1,02
1518663600,2018-02-15 03:00:00,0,53.345035,-6.267261,4.39,9999.0,0.35,-0.34,4.36,4.56,996,75,7.2,220,75,803,1,2,1,02
1518667200,2018-02-15 04:00:00,0,53.345035,-6.267261,3.39,9999.0,-0.7,-1.44,3.36,3.56,997,74,6.7,230,40,802,1,3,2,02
1518670800,2018-02-15 05:00:00,0,53.345035,-6.267261,2.39,9999.0,0.29,-3.65,2.36,2.56,998,86,9.3,240,75,803,1,2,1,02
1518674400,2018-02-15 06:00:00,0,53.345035,-6.267261,3.39,9999.0,-0.54,-1.99,2.53,3.41,999,75,8.2,230,75,520,0,5,7,02
1518678000,2018-02-15 07:00:00,0,53.345035,-6.267261,2.39,9000.0,-0.62,-4.23,2.36,2.56,1000,80,11.3,230,75,612,4,13,11,02
1518681600,2018-02-15 08:00:00,0,53.345035,-6.267261,1.39,5000.0,-0.61,-5.13,1.36,1.56,1001,86,9.8,240,40,612,4,13,15,02
1518685200,2018-02-15 09:00:00,0,53.345035,-6.267261,2.39,9999.0,-0.62,-3.81,2.36,2.56,1002,80,9.8,250,40,802,1,3,5,02
1518688800,2018-02-15 10:00:00,0,53.345035,-6.267261,2.39,9999.0,0.29,-3.11,2.36,3.56,1003,86,7.7,230,40,802,1,3,5,02
1518692400,2018-02-15 11:00:00,0,53.345035,-6.267261,3.39,9999.0,0.27,-2.76,3.36,4.56,1004,80,10.8,240,40,802,1,3,5,02
1518696000,2018-02-15 12:00:00,0,53.345035,-6.267261,4.39,9999.0,-0.7,-1.43,4.36,5.56,1005,69,10.8,240,75,520,0,5,9,02
1518699600,2018-02-15 13:00:00,0,53.345035,-6.267261,5.39,9999.0,-0.58,-0.57,4.53,5.41,1005,65,12.9,250,40,802,1,3,5,02
1518703200,2018-02-15 14:00:00,0,53.345035,-6.267261,4.39,9999.0,-0.7,-1.68,4.36,5.56,1006,69,11.8,240,40,520,0,5,9,02
1518706800,2018-02-15 15:00:00,0,53.345035,-6.267261,6.39,9999.0,0.3,1.36,5.53,6.41,1007,65,10.3,240,20,801,1,4,4,02
1518710400,2018-02-15 16:00:00,0,53.345035,-6.267261,5.39,9999.0,-0.58,0.03,4.53,5.41,1008,65,10.3,250,20,801,1,4,4,02
1518714000,2018-02-15 17:00:00,0,53.345035,-6.267261,4.46,9999.0,-0.99,-1.21,3.74,4.56,1009,67,10.3,240,20,801,1,4,4,02
1518717600,2018-02-15 18:00:00,0,53.345035,-6.267261,3.0,9999.0,-0.56,-2.85,2.53,3.74,1010,77,9.3,250,20,801,1,4,3,02
1518721200,2018-02-15 19:00:00,0,53.345035,-6.267261,3.39,9999.0,-0.54,-2.49,2.53,3.41,1011,75,9.8,240,20,801,1,4,3,02
1518724800,2018-02-15 20:00:00,0,53.345035,-6.267261,2.39,9999.0,-1.4,-2.28,1.53,2.41,1013,75,5.7,230,20,801,1,4,3,02
1518728400,2018-02-15 21:00:00,0,53.345035,-6.267261,2.39,9999.0,-1.4,-2.28,2.36,2.56,1013,75,5.7,230,20,801,1,4,3,02
1518732000,2018-02-15 22:00:00,0,53.345035,-6.267261,2.39,9999.0,-0.62,-2.72,2.36,2.56,1014,80,6.7,230,20,801,1,4,3,02
1518735600,2018-02-15 23:00:00,0,53.345035,-6.267261,2.39,9999.0,-0.62,-2.72,2.36,2.56,1015,80,6.7,230,20,801,1,4,3,02
1518739200,2018-02-16 00:00:00,0,53.345035,-6.267261,2.39,9999.0,-0.62,-2.72,2.36,2.56,1016,80,6.7,230,20,801,1,4,3,02
1518742800,2018-02-16 01:00:00,0,53.345035,-6.267261,2.39,9999.0,-0.62,-2.28,2.36,2.56,1017,80,5.7,220,20,801,1,4,3,02
1518746400,2018-02-16 02:00:00,0,53.345035,-6.267261,2.39,9999.0,-0.62,-2.92,2.36,2.56,1017,80,7.2,230,20,801,1,4,3,02
1518750000,2018-02-16 03:00:00,0,53.345035,-6.267261,2.39,9999.0,-0.62,-1.71,2.36,2.56,1017,80,4.6,230,20,801,1,4,3,02
1518753600,2018-02-16 04:00:00,0,53.345035,-6.267261,2.39,9999.0,-0.62,-2.28,2.36,2.56,1018,80,5.7,230,20,801,1,4,3,02
1518757200,2018-02-16 05:00:00,0,53.345035,-6.267261,2.39,9999.0,-0.62,-1.98,2.36,3.56,1018,80,5.1,220,40,802,1,3,2,02
1518760800,2018-02-16 06:00:00,0,53.345035,-6.267261,2.39,9999.0,-0.62,-1.08,2.36,3.56,1018,80,3.6,190,40,802,1,3,2,02
1518764400,2018-02-16 07:00:00,0,53.345035,-6.267261,2.39,9999.0,-0.62,-1.08,2.36,4.56,1018,80,3.6,180,75,803,1,2,1,02
1518768000,2018-02-16 08:00:00,0,53.345035,-6.267261,3.39,9999.0,0.27,-0.18,3.36,4.56,1019,80,4.1,200,75,803,1,2,6,02
1518771600,2018-02-16 09:00:00,0,53.345035,-6.267261,4.39,9999.0,1.25,1.05,4.36,6.56,1019,80,4.1,190,75,803,1,2,6,02
1518775200,2018-02-16 10:00:00,0,53.345035,-6.267261,6.39,9999.0,2.29,2.58,6.36,6.56,1019,75,6.2,200,75,803,1,2,6,02
1518778800,2018-02-16 11:00:00,0,53.345035,-6.267261,7.39,9999.0,3.26,3.52,7.36,7.56,1019,75,7.2,200,75,803,1,2,6,02
1518782400,2018-02-16 12:00:00,0,53.345035,-6.267261,8.39,9999.0,3.44,4.24,8.36,8.56,1018,71,9.3,210,75,803,1,2,6,02
1518786000,2018-02-16 13:00:00,0,53.345035,-6.267261,8.39,9999.0,2.41,4.37,7.53,8.41,1018,66,8.8,200,75,520,0,5,9,02
1518789600,2018-02-16 14:00:00,0,53.345035,-6.267261,8.39,9999.0,2.41,4.96,8.36,8.56,1017,66,6.7,200,75,803,1,2,6,02
1518793200,2018-02-16 15:00:00,0,53.345035,-6.267261,8.39,9999.0,1.31,5.13,8.36,8.56,1016,61,6.2,190,75,803,1,2,6,02
1518796800,2018-02-16 16:00:00,0,53.345035,-6.267261,8.39,9999.0,1.31,4.24,7.53,8.41,1016,61,9.3,190,75,803,1,2,6,02
1518800400,2018-02-16 17:00:00,0,53.345035,-6.267261,8.39,9999.0,0.37,4.96,7.53,8.41,1015,57,6.7,180,75,500,0,1,10,02
1518804000,2018-02-16 18:00:00,0,53.345035,-6.267261,7.39,9999.0,1.46,3.68,6.53,7.41,1015,66,6.7,190,75,501,0,0,0,02
1518807600,2018-02-16 19:00:00,0,53.345035,-6.267261,6.39,9999.0,2.29,2.78,5.53,6.41,1015,75,5.7,180,75,500,0,1,0,02
1518811200,2018-02-16 20:00:00,0,53.345035,-6.267261,5.39,9999.0,3.4,2.02,5.36,5.56,1015,87,4.6,180,75,500,0,1,0,02
1518814800,2018-02-16 21:00:00,0,53.345035,-6.267261,5.39,9999.0,4.35,2.9,5.36,6.56,1015,93,3.1,160,75,520,0,5,7,02
1518818400,2018-02-16 22:00:00,0,53.345035,-6.267261,5.39,9999.0,4.35,2.9,5.36,6.56,1015,93,3.1,190,75,500,0,1,0,02
1518822000,2018-02-16 23:00:00,0,53.345035,-6.267261,6.39,9999.0,4.39,2.58,5.53,6.41,1015,87,6.2,210,75,500,0,1,0,02
1518825600,2018-02-17 00:00:00,0,53.345035,-6.267261,6.39,9999.0,4.39,3.26,5.53,6.41,1015,87,4.6,210,75,520,0,5,7,02
1518829200,2018-02-17 01:00:00,0,53.345035,-6.267261,5.39,9999.0,4.35,2.28,5.36,5.56,1015,93,4.1,250,75,803,1,2,1,02
1518832800,2018-02-17 02:00:00,0,53.345035,-6.267261,4.39,9999.0,3.36,1.05,4.36,4.56,1016,93,4.1,240,20,801,1,4,3,02
1518836400,2018-02-17 03:00:00,0,53.345035,-6.267261,4.39,9999.0,3.36,1.7,3.53,4.41,1016,93,3.1,230,75,803,1,2,1,02
1518840000,2018-02-17 04:00:00,0,53.345035,-6.267261,3.39,9999.0,2.37,0.9,3.36,3.56,1016,93,2.6,220,20,801,1,4,3,02
1518843600,2018-02-17 05:00:00,0,53.345035,-6.267261,2.39,9999.0,2.39,-0.71,2.36,4.56,1016,100,3.1,220,20,801,1,4,3,02
1518847200,2018-02-17 06:00:00,0,53.345035,-6.267261,3.39,9999.0,2.37,-0.47,3.36,3.56,1016,93,4.6,240,20,801,1,4,3,02
1518850800,2018-02-17 07:00:00,0,53.345035,-6.267261,3.39,9999.0,2.37,-1.44,3.36,3.56,1016,93,6.7,250,20,801,1,4,3,02
1518854400,2018-02-17 08:00:00,0,53.345035,-6.267261,3.39,9999.0,2.37,-1.44,3.36,4.56,1017,93,6.7,250,20,801,1,4,4,02
1518858000,2018-02-17 09:00:00,0,53.345035,-6.267261,5.39,9999.0,2.4,1.12,5.36,5.56,1017,81,6.7,250,20,801,1,4,4,02
1518861600,2018-02-17 10:00:00,0,53.345035,-6.267261,6.39,9999.0,3.37,2.4,6.36,6.56,1018,81,6.7,250,20,801,1,4,4,02
1518865200,2018-02-17 11:00:00,0,53.345035,-6.267261,6.39,9999.0,3.37,3.03,6.36,6.56,1018,81,5.1,240,40,802,1,3,5,02
1518868800,2018-02-17 12:00:00,0,53.345035,-6.267261,7.39,9999.0,3.44,4.5,7.36,7.56,1018,76,4.6,230,40,802,1,3,5,02
1518872400,2018-02-17 13:00:00,0,53.345035,-6.267261,8.39,9999.0,4.22,5.54,8.36,8.56,1018,75,5.1,230,40,802,1,3,5,02
1518876000,2018-02-17 14:00:00,0,53.345035,-6.267261,9.39,9999.0,4.4,6.4,8.53,9.41,1018,71,6.2,240,40,802,1,3,5,02
1518879600,2018-02-17 15:00:00,0,53.345035,-6.267261,9.0,9999.0,3.42,6.5,8.53,9.74,1017,68,4.6,230,40,802,1,3,5,02
1518883200,2018-02-17 16:00:00,0,53.345035,-6.267261,9.0,9999.0,3.0,6.08,8.53,9.41,1017,66,5.7,230,40,802,1,3,5,02
1518886800,2018-02-17 17:00:00,0,53.345035,-6.267261,7.54,9999.0,2.63,4.93,6.53,8.41,1018,71,4.1,230,20,801,1,4,4,02
1518890400,2018-02-17 18:00:00,0,53.345035,-6.267261,6.54,9999.0,2.43,5.07,5.53,7.41,1018,75,2.1,200,40,802,1,3,2,02
1518894000,2018-02-17 19:00:00,0,53.345035,-6.267261,5.0,9999.0,2.36,2.82,4.53,6.64,1018,83,2.6,210,40,802,1,3,2,02
1518897600,2018-02-17 20:00:00,0,53.345035,-6.267261,3.92,9999.0,1.8,1.53,3.36,6.84,1018,86,2.6,210,20,801,1,4,3,02
1518901200,2018-02-17 21:00:00,0,53.345035,-6.267261,2.84,9999.0,1.36,0.74,1.36,6.84,1018,90,2.1,220,40,802,1,3,2,02
1518904800,2018-02-17 22:00:00,0,53.345035,-6.267261,2.39,9999.0,1.38,2.39,2.36,5.56,1018,93,0.5,0,75,803,1,2,1,02
1518908400,2018-02-17 23:00:00,0,53.345035,-6.267261,3.39,9999.0,2.37,2.11,3.36,5.56,1018,93,1.5,150,75,803,1,2,1,02
1518912000,2018-02-18 00:00:00,0,53.345035,-6.267261,4.39,9999.0,3.36,2.55,4.36,6.56,1018,93,2.1,120,75,803,1,2,1,02
1518915600,2018-02-18 01:00:00,0,53.345035,-6.267261,4.39,9999.0,2.26,1.7,4.36,5.56,1018,86,3.1,110,75,803,1,2,1,02
1518919200,2018-02-18 02:00:00,0,53.345035,-6.267261,3.39,9999.0,2.37,1.39,3.36,5.56,1018,93,2.1,160,75,803,1,2,1,02
1518922800,2018-02-18 03:00:00,0,53.345035,-6.267261,3.39,9999.0,3.39,0.49,3.36,5.56,1017,100,3.1,140,75,803,1,2,1,02
1518926400,2018-02-18 04:00:00,0,53.345035,-6.267261,6.39,9999.0,5.34,4.11,6.36,6.56,1017,93,3.1,140,75,803,1,2,1,02
1518930000,2018-02-18 05:00:00,0,53.345035,-6.267261,6.39,9999.0,5.34,4.11,4.53,6.41,1017,93,3.1,130,75,803,1,2,1,02
1518933600,2018-02-18 06:00:00,0,53.345035,-6.267261,6.39,4000.0,6.39,3.51,1.53,6.41,1017,100,4.1,140,75,701,2,6,13,02
1518937200,2018-02-18 07:00:00,0,53.345035,-6.267261,6.39,9999.0,5.34,3.26,2.53,6.41,1017,93,4.6,140,40,802,1,3,2,02
1518940800,2018-02-18 08:00:00,0,53.345035,-6.267261,6.39,9999.0,5.34,3.51,3.53,6.41,1017,93,4.1,140,75,803,1,2,6,02
1518944400,2018-02-18 09:00:00,0,53.345035,-6.267261,7.39,9999.0,6.33,4.5,5.53,7.41,1016,93,4.6,150,75,803,1,2,6,02
1518948000,2018-02-18 10:00:00,0,53.345035,-6.267261,7.39,9999.0,6.33,5.31,6.53,7.41,1017,93,3.1,160,75,500,0,1,10,02
1518951600,2018-02-18 11:00:00,0,53.345035,-6.267261,8.39,6000.0,6.36,6.52,7.53,8.41,1016,87,3.1,160,75,500,0,1,10,02
1518955200,2018-02-18 12:00:00,0,53.345035,-6.267261,8.46,7000.0,7.39,7.31,8.04,8.56,1016,93,2.1,160,75,310,3,9,9,02
1518955200,2018-02-18 12:00:00,0,53.345035,-6.267261,8.46,7000.0,7.39,7.31,8.04,8.56,1016,93,2.1,160,75,500,0,1,10,02
1518958800,2018-02-18 13:00:00,0,53.345035,-6.267261,9.38,7000.0,8.31,8.39,8.04,10.56,1016,93,2.1,170,75,500,0,1,10,02
1518958800,2018-02-18 13:00:00,0,53.345035,-6.267261,9.38,7000.0,8.31,8.39,8.04,10.56,1016,93,2.1,170,75,310,3,9,9,02
1518962400,2018-02-18 14:00:00,0,53.345035,-6.267261,9.39,9999.0,8.32,7.45,9.36,10.56,1016,93,3.6,220,75,310,3,9,9,02
1518962400,2018-02-18 14:00:00,0,53.345035,-6.267261,9.39,9999.0,8.32,7.45,9.36,10.56,1016,93,3.6,220,75,500,0,1,10,02
1518966000,2018-02-18 15:00:00,0,53.345035,-6.267261,10.39,9999.0,9.31,9.91,10.36,10.56,1016,93,4.6,230,75,300,3,7,9,02
1518966000,2018-02-18 15:00:00,0,53.345035,-6.267261,10.39,9999.0,9.31,9.91,10.36,10.56,1016,93,4.6,230,75,500,0,1,10,02
1518969600,2018-02-18 16:00:00,0,53.345035,-6.267261,10.39,9999.0,9.31,9.91,10.36,10.56,1016,93,5.7,240,75,310,3,9,9,02
1518969600,2018-02-18 16:00:00,0,53.345035,-6.267261,10.39,9999.0,9.31,9.91,10.36,10.56,1016,93,5.7,240,75,500,0,1,10,02
1518973200,2018-02-18 17:00:00,0,53.345035,-6.267261,10.39,9999.0,10.39,10.1,10.36,10.56,1016,100,6.2,240,75,500,0,1,10,02
1518973200,2018-02-18 17:00:00,0,53.345035,-6.267261,10.39,9999.0,10.39,10.1,10.36,10.56,1016,100,6.2,240,75,310,3,9,9,02
1518976800,2018-02-18 18:00:00,0,53.345035,-6.267261,10.39,7000.0,10.39,10.1,10.36,10.56,1016,100,6.2,250,75,310,3,9,7,02
1518976800,2018-02-18 18:00:00,0,53.345035,-6.267261,10.39,7000.0,10.39,10.1,10.36,10.56,1016,100,6.2,250,75,500,0,1,0,02
1518980400,2018-02-18 19:00:00,0,53.345035,-6.267261,10.39,7000.0,10.39,10.1,10.36,10.56,1016,100,5.7,250,75,310,3,9,7,02
1518980400,2018-02-18 19:00:00,0,53.345035,-6.267261,10.39,7000.0,10.39,10.1,10.36,10.56,1016,100,5.7,250,75,500,0,1,0,02
1518984000,2018-02-18 20:00:00,0,53.345035,-6.267261,11.39,9999.0,10.46,11.04,10.53,11.41,1016,94,6.7,250,75,500,0,1,0,02
1518984000,2018-02-18 20:00:00,0,53.345035,-6.267261,11.39,9999.0,10.46,11.04,10.53,11.41,1016,94,6.7,250,75,310,3,9,7,02
1518987600,2018-02-18 21:00:00,0,53.345035,-6.267261,10.39,9999.0,10.39,10.1,10.36,10.56,1017,100,5.7,250,75,310,3,9,7,02
1518991200,2018-02-18 22:00:00,0,53.345035,-6.267261,10.39,8000.0,10.39,10.1,10.36,10.56,1017,100,6.2,250,75,300,3,7,7,02
1518994800,2018-02-18 23:00:00,0,53.345035,-6.267261,10.39,8000.0,9.31,9.91,10.36,10.56,1017,93,7.2,260,75,300,3,7,7,02
1518998400,2018-02-19 00:00:00,0,53.345035,-6.267261,10.39,9999.0,9.31,9.91,10.36,10.56,1017,93,8.2,260,75,803,1,2,1,02
1519002000,2018-02-19 01:00:00,0,53.345035,-6.267261,10.46,8000.0,9.38,9.99,10.36,10.56,1017,93,6.2,270,75,701,2,6,13,02
1519005600,2018-02-19 02:00:00,0,53.345035,-6.267261,10.46,7000.0,9.38,9.99,10.36,10.56,1017,93,5.7,250,75,701,2,6,13,02
1519009200,2018-02-19 03:00:00,0,53.345035,-6.267261,10.39,7000.0,9.31,9.91,10.36,10.56,1017,93,4.1,250,75,701,2,6,13,02
1519012800,2018-02-19 04:00:00,0,53.345035,-6.267261,10.39,8000.0,9.31,9.91,10.36,10.56,1017,93,6.7,260,75,803,1,2,1,02
1519016400,2018-02-19 05:00:00,0,53.345035,-6.267261,10.39,9000.0,9.31,9.91,9.53,10.41,1017,93,6.2,270,75,803,1,2,1,02
1519020000,2018-02-19 06:00:00,0,53.345035,-6.267261,9.39,9000.0,9.39,6.99,9.36,9.56,1018,100,4.6,260,75,803,1,2,1,02
1519023600,2018-02-19 07:00:00,0,53.345035,-6.267261,9.39,8000.0,9.39,6.79,9.36,9.56,1018,100,5.1,270,75,300,3,7,7,02
1519027200,2018-02-19 08:00:00,0,53.345035,-6.267261,9.46,6000.0,9.46,7.29,9.34,9.56,1018,100,4.1,270,75,300,3,7,9,02
1519030800,2018-02-19 09:00:00,0,53.345035,-6.267261,9.46,4000.0,9.46,7.07,9.34,9.56,1019,100,4.6,270,75,300,3,7,9,02
1519034400,2018-02-19 10:00:00,0,53.345035,-6.267261,10.39,9999.0,9.31,9.91,10.36,10.56,1019,93,5.7,270,75,803,1,2,6,02
1519038000,2018-02-19 11:00:00,0,53.345035,-6.267261,10.39,9999.0,9.31,9.91,10.36,10.56,1019,93,4.6,260,75,803,1,2,6,02
1519041600,2018-02-19 12:00:00,0,53.345035,-6.267261,10.39,9999.0,9.31,9.91,10.36,10.56,1019,93,5.7,260,90,804,1,8,6,02
